province_state,country_region,confirmed,deaths,recovered,active,lat,lon,date,new_confirmed,new_recovered,new_deaths,total_infect,deaths_rate,country_pop2018,perc_ctry_cnfrm,perc_ctry_rcvrd,perc_ctry_dead,perc_pop_infect,day_virus
Utah,US,5,0,0,0,37.28003525,-113.504698,2020-03-24,5,0,0,299,0.33444816053511706,327274411,0.01642047,0.00010633,0.00021572,0.00009136,63
Vermont,US,3,0,0,0,44.27343241,-72.61604978,2020-03-24,-2,0,0,102,6.862745098039216,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
Virginia,US,0,0,0,0,36.72341572,-81.95666289,2020-03-24,-3,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Wisconsin,US,17,0,0,0,43.36863664,-88.22974712,2020-03-24,17,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Oklahoma,US,0,0,0,0,35.29071824,-98.99180434,2020-03-24,-17,0,0,109,2.7522935779816518,327274411,0.01642047,0.00010633,0.00021572,0.00003331,63
Nevada,US,44,0,0,0,40.66562265,-119.6631594,2020-03-24,44,0,0,282,1.4184397163120568,327274411,0.01642047,0.00010633,0.00021572,0.00008617,63
Michigan,US,50,3,0,0,42.253105,-83.83853204,2020-03-24,6,0,3,1817,1.3208585580627408,327274411,0.01642047,0.00010633,0.00021572,0.00055519,63
North Carolina,US,3,0,0,0,36.23103603,-81.70033724,2020-03-24,-47,0,-3,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
Minnesota,US,0,0,0,0,43.97823903,-94.61413846,2020-03-24,-3,0,0,262,0.38167938931297707,327274411,0.01642047,0.00010633,0.00021572,0.00008006,63
Wisconsin,US,31,0,0,0,43.01833055,-88.30431188,2020-03-24,31,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Wisconsin,US,0,0,0,0,44.47068056,-88.96534501,2020-03-24,-31,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Wisconsin,US,0,0,0,0,44.11324419,-89.24317107,2020-03-24,0,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Georgia,US,0,0,0,0,31.5521809,-81.91894878,2020-03-24,0,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Illinois,US,0,0,0,0,38.42955355,-88.42586459,2020-03-24,0,0,0,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Indiana,US,0,0,0,0,39.863344399999995,-85.01044989,2020-03-24,0,0,0,380,3.1578947368421053,327274411,0.01642047,0.00010633,0.00021572,0.00011611,63
Iowa,US,0,0,0,0,40.73969028,-93.32752197,2020-03-24,0,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Kentucky,US,0,0,0,0,36.80310688,-84.8251971,2020-03-24,0,0,0,166,2.4096385542168677,327274411,0.01642047,0.00010633,0.00021572,0.00005072,63
Michigan,US,876,13,0,0,42.28098405,-83.281255,2020-03-24,876,0,13,1817,1.3208585580627408,327274411,0.01642047,0.00010633,0.00021572,0.00055519,63
Mississippi,US,0,0,0,0,31.64135687,-88.69573913,2020-03-24,-876,0,-13,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
Missouri,US,0,0,0,0,37.11303869,-90.46001416,2020-03-24,0,0,0,264,2.6515151515151514,327274411,0.01642047,0.00010633,0.00021572,0.00008067,63
Nebraska,US,0,0,0,0,42.20934475,-97.11926964,2020-03-24,0,0,0,66,0,327274411,0.01642047,0.00010633,0.00021572,0.00002017,63
New York,US,6,0,0,0,43.15494365,-77.02976528,2020-03-24,6,0,0,25891,0.811092657680275,327274411,0.01642047,0.00010633,0.00021572,0.00791110,63
North Carolina,US,2,0,0,0,35.36438125,-78.00027268,2020-03-24,-4,0,0,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
Ohio,US,0,0,0,0,40.82925852,-81.88844833,2020-03-24,-2,0,0,575,1.391304347826087,327274411,0.01642047,0.00010633,0.00021572,0.00017569,63
Pennsylvania,US,4,0,0,0,41.64938475,-75.29956506,2020-03-24,4,0,0,954,0.8385744234800839,327274411,0.01642047,0.00010633,0.00021572,0.00029150,63
Tennessee,US,0,0,0,0,35.23868267,-87.78644456,2020-03-24,-4,0,0,774,0.2583979328165375,327274411,0.01642047,0.00010633,0.00021572,0.00023650,63
Utah,US,0,0,0,0,38.32335822,-110.9096801,2020-03-24,0,0,0,299,0.33444816053511706,327274411,0.01642047,0.00010633,0.00021572,0.00009136,63
West Virginia,US,0,0,0,0,38.14901357,-82.42287994,2020-03-24,0,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Virginia,US,0,0,0,0,38.06451466,-78.90293905,2020-03-24,0,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Tennessee,US,0,0,0,0,36.29896232,-88.71990865,2020-03-24,0,0,0,774,0.2583979328165375,327274411,0.01642047,0.00010633,0.00021572,0.00023650,63
Texas,US,4,0,0,0,27.7610369,-99.33237355,2020-03-24,4,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Utah,US,9,0,0,0,41.27116049,-111.9145117,2020-03-24,5,0,0,299,0.33444816053511706,327274411,0.01642047,0.00010633,0.00021572,0.00009136,63
Georgia,US,0,0,0,0,32.04066113,-84.54742852,2020-03-24,-9,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Iowa,US,0,0,0,0,42.42853483,-94.17987389,2020-03-24,0,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Kentucky,US,1,0,0,0,37.52168356,-87.67989953,2020-03-24,1,0,0,166,2.4096385542168677,327274411,0.01642047,0.00010633,0.00021572,0.00005072,63
Louisiana,US,3,1,0,0,32.70847669,-93.33121835,2020-03-24,2,0,1,1434,3.2078103207810322,327274411,0.01642047,0.00010633,0.00021572,0.00043816,63
Mississippi,US,2,0,0,0,33.61300486,-89.28392912,2020-03-24,-1,0,-1,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
Missouri,US,0,0,0,0,37.2813734,-92.876329,2020-03-24,-2,0,0,264,2.6515151515151514,327274411,0.01642047,0.00010633,0.00021572,0.00008067,63
Nebraska,US,0,0,0,0,40.17642643,-98.50019851,2020-03-24,0,0,0,66,0,327274411,0.01642047,0.00010633,0.00021572,0.00002017,63
West Virginia,US,0,0,0,0,38.49370949,-80.4202023,2020-03-24,0,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Colorado,US,50,2,0,0,40.55499405,-104.39296209999999,2020-03-24,50,0,2,731,1.094391244870041,327274411,0.01642047,0.00010633,0.00021572,0.00022336,63
Indiana,US,1,0,0,0,40.72934187,-85.22132966,2020-03-24,-49,0,-2,380,3.1578947368421053,327274411,0.01642047,0.00010633,0.00021572,0.00011611,63
North Dakota,US,0,0,0,0,47.58614526,-99.65904998,2020-03-24,-1,0,0,36,0,327274411,0.01642047,0.00010633,0.00021572,0.00001100,63
Louisiana,US,5,1,0,0,30.46058217,-91.30989571,2020-03-24,5,0,1,1434,3.2078103207810322,327274411,0.01642047,0.00010633,0.00021572,0.00043816,63
Louisiana,US,0,0,0,0,32.78550125,-91.461201,2020-03-24,-5,0,-1,1434,3.2078103207810322,327274411,0.01642047,0.00010633,0.00021572,0.00043816,63
Louisiana,US,0,0,0,0,30.87882871,-91.41485379999999,2020-03-24,0,0,0,1434,3.2078103207810322,327274411,0.01642047,0.00010633,0.00021572,0.00043816,63
New York,US,3891,1,0,0,41.16278376,-73.75741653,2020-03-24,3891,0,1,25891,0.811092657680275,327274411,0.01642047,0.00010633,0.00021572,0.00791110,63
Pennsylvania,US,11,0,0,0,40.31377979999999,-79.46615476,2020-03-24,-3880,0,-1,954,0.8385744234800839,327274411,0.01642047,0.00010633,0.00021572,0.00029150,63
Virginia,US,0,0,0,0,38.11021557,-76.80213247,2020-03-24,-11,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Wyoming,US,0,0,0,0,43.83961191,-104.56748809999999,2020-03-24,0,0,0,29,0,327274411,0.01642047,0.00010633,0.00021572,0.00000886,63
West Virginia,US,0,0,0,0,39.6065771,-80.64016540000001,2020-03-24,0,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Michigan,US,1,0,0,0,44.33853602,-85.57712739,2020-03-24,1,0,0,1817,1.3208585580627408,327274411,0.01642047,0.00010633,0.00021572,0.00055519,63
Texas,US,1,0,0,0,29.27765923,-96.22319248,2020-03-24,0,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Washington,US,48,2,0,0,48.82227976,-121.74900179999999,2020-03-24,47,0,2,2444,4.746317512274959,327274411,0.01642047,0.00010633,0.00021572,0.00074677,63
Montana,US,0,0,0,0,46.46652491,-109.84646359999999,2020-03-24,-48,0,-2,51,0,327274411,0.01642047,0.00010633,0.00021572,0.00001558,63
Georgia,US,0,0,0,0,32.12009104,-82.72574721,2020-03-24,0,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Nebraska,US,0,0,0,0,41.91482725,-98.52798941,2020-03-24,0,0,0,66,0,327274411,0.01642047,0.00010633,0.00021572,0.00002017,63
Oregon,US,0,0,0,0,44.72698162,-120.02814270000002,2020-03-24,0,0,0,218,3.669724770642202,327274411,0.01642047,0.00010633,0.00021572,0.00006661,63
Texas,US,0,0,0,0,35.40114335,-100.26995140000001,2020-03-24,0,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Arkansas,US,1,0,0,0,35.25688493,-91.74908296,2020-03-24,1,0,0,221,0.904977375565611,327274411,0.01642047,0.00010633,0.00021572,0.00006753,63
Georgia,US,0,0,0,0,34.64624278,-83.74905525,2020-03-24,-1,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Illinois,US,0,0,0,0,38.08706198,-88.17657461,2020-03-24,0,0,0,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Indiana,US,0,0,0,0,40.74911165,-86.86492015,2020-03-24,0,0,0,380,3.1578947368421053,327274411,0.01642047,0.00010633,0.00021572,0.00011611,63
Tennessee,US,0,0,0,0,35.92929884,-85.45591799,2020-03-24,0,0,0,774,0.2583979328165375,327274411,0.01642047,0.00010633,0.00021572,0.00023650,63
Nevada,US,0,0,0,0,39.44157041,-114.89996599999999,2020-03-24,0,0,0,282,1.4184397163120568,327274411,0.01642047,0.00010633,0.00021572,0.00008617,63
Illinois,US,1,0,0,0,41.75509713,-89.91556058,2020-03-24,1,0,0,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Georgia,US,2,0,0,0,34.80987459,-84.96093476,2020-03-24,1,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Indiana,US,0,0,0,0,41.13863784,-85.50791236,2020-03-24,-2,0,0,380,3.1578947368421053,327274411,0.01642047,0.00010633,0.00021572,0.00011611,63
Kentucky,US,0,0,0,0,36.75700531,-84.14541217,2020-03-24,0,0,0,166,2.4096385542168677,327274411,0.01642047,0.00010633,0.00021572,0.00005072,63
Washington,US,2,0,0,0,46.90022523,-117.52417630000001,2020-03-24,2,0,0,2444,4.746317512274959,327274411,0.01642047,0.00010633,0.00021572,0.00074677,63
Montana,US,0,0,0,0,46.95925154,-104.2510927,2020-03-24,-2,0,0,51,0,327274411,0.01642047,0.00010633,0.00021572,0.00001558,63
Kansas,US,0,0,0,0,38.48178252,-101.3471509,2020-03-24,0,0,0,102,1.9607843137254901,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
Texas,US,5,0,0,0,33.98842886,-98.70410340000001,2020-03-24,5,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Maryland,US,4,0,0,0,38.37301947,-75.62705831,2020-03-24,-1,0,0,353,1.13314447592068,327274411,0.01642047,0.00010633,0.00021572,0.00010786,63
Texas,US,0,0,0,0,34.07945812,-99.24178437,2020-03-24,-4,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Alabama,US,0,0,0,0,31.98773215,-87.30891118,2020-03-24,0,0,0,242,0,327274411,0.01642047,0.00010633,0.00021572,0.00007394,63
Georgia,US,0,0,0,0,31.97496928,-83.43438555,2020-03-24,0,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Georgia,US,0,0,0,0,33.78290391,-82.74286107,2020-03-24,0,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
North Carolina,US,0,0,0,0,36.2084135,-81.16232895,2020-03-24,0,0,0,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
Minnesota,US,0,0,0,0,46.35721532,-96.4684375,2020-03-24,0,0,0,262,0.38167938931297707,327274411,0.01642047,0.00010633,0.00021572,0.00008006,63
Georgia,US,0,0,0,0,32.80291082,-83.17140684,2020-03-24,0,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Mississippi,US,4,0,0,0,31.16078225,-91.31018819,2020-03-24,4,0,0,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
Illinois,US,28,1,0,0,41.44619267,-87.97862712,2020-03-24,24,0,1,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Texas,US,0,0,0,0,26.47411727,-97.61535848,2020-03-24,-28,0,-1,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
North Dakota,US,0,0,0,0,48.34522353,-103.4793387,2020-03-24,0,0,0,36,0,327274411,0.01642047,0.00010633,0.00021572,0.00001100,63
Ohio,US,0,0,0,0,41.56052014,-84.58429552,2020-03-24,0,0,0,575,1.391304347826087,327274411,0.01642047,0.00010633,0.00021572,0.00017569,63
South Carolina,US,0,0,0,0,33.62190129,-79.72767442,2020-03-24,0,0,0,347,1.440922190201729,327274411,0.01642047,0.00010633,0.00021572,0.00010603,63
Virginia,US,5,1,0,0,37.28131268,-76.70905141,2020-03-24,5,0,1,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Illinois,US,0,0,0,0,37.73033511,-88.92994027,2020-03-24,-5,0,-1,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Tennessee,US,64,0,0,0,35.89099229,-86.89281867,2020-03-24,64,0,0,774,0.2583979328165375,327274411,0.01642047,0.00010633,0.00021572,0.00023650,63
Texas,US,14,0,0,0,30.64655664,-97.60048540000001,2020-03-24,-50,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Kansas,US,0,0,0,0,37.55937174,-95.74323255,2020-03-24,-14,0,0,102,1.9607843137254901,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
North Carolina,US,4,0,0,0,35.70625477,-77.917978,2020-03-24,4,0,0,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
Tennessee,US,7,0,0,0,36.15496772,-86.29775884,2020-03-24,3,0,0,774,0.2583979328165375,327274411,0.01642047,0.00010633,0.00021572,0.00023650,63
Texas,US,0,0,0,0,29.1732598,-98.08693082,2020-03-24,-7,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Virginia,US,0,0,0,0,39.17054517,-78.17325058,2020-03-24,0,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Connecticut,US,2,0,0,0,41.82972709,-71.98182316,2020-03-24,2,0,0,630,1.9047619047619049,327274411,0.01642047,0.00010633,0.00021572,0.00019250,63
Vermont,US,5,0,0,0,42.986982,-72.71268875,2020-03-24,3,0,0,102,6.862745098039216,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
Vermont,US,15,1,0,0,43.58010937,-72.58595157,2020-03-24,10,0,1,102,6.862745098039216,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
Texas,US,0,0,0,0,31.85008651,-103.04851629999999,2020-03-24,-15,0,-1,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Louisiana,US,0,0,0,0,31.94449367,-92.63789413,2020-03-24,0,0,0,1434,3.2078103207810322,327274411,0.01642047,0.00010633,0.00021572,0.00043816,63
Illinois,US,5,0,0,0,42.33641854,-89.16085327,2020-03-24,5,0,0,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Iowa,US,0,0,0,0,43.37751174,-93.73407298,2020-03-24,-5,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Wisconsin,US,5,0,0,0,44.06886922,-88.64477096,2020-03-24,5,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Iowa,US,1,0,0,0,43.29094334,-91.84422722,2020-03-24,-4,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Minnesota,US,0,0,0,0,43.98772283,-91.78081305,2020-03-24,-1,0,0,262,0.38167938931297707,327274411,0.01642047,0.00010633,0.00021572,0.00008006,63
Alabama,US,0,0,0,0,34.15030532,-87.37325922,2020-03-24,0,0,0,242,0,327274411,0.01642047,0.00010633,0.00021572,0.00007394,63
Mississippi,US,2,0,0,0,33.08747908,-89.03391385,2020-03-24,2,0,0,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
West Virginia,US,0,0,0,0,39.02775007,-81.37473928,2020-03-24,-2,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Texas,US,0,0,0,0,33.21570665,-97.65460265,2020-03-24,0,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
Virginia,US,0,0,0,0,36.9746148,-82.62410519,2020-03-24,0,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
Kentucky,US,0,0,0,0,37.73941626,-83.49303612,2020-03-24,0,0,0,166,2.4096385542168677,327274411,0.01642047,0.00010633,0.00021572,0.00005072,63
Ohio,US,2,0,0,0,41.36224827,-83.62285108,2020-03-24,2,0,0,575,1.391304347826087,327274411,0.01642047,0.00010633,0.00021572,0.00017569,63
Texas,US,0,0,0,0,32.78722382,-95.38236368,2020-03-24,-2,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
West Virginia,US,0,0,0,0,39.20967886,-81.5162836,2020-03-24,0,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Wisconsin,US,1,0,0,0,44.45537896,-90.04158336,2020-03-24,1,0,0,486,1.02880658436214,327274411,0.01642047,0.00010633,0.00021572,0.00014850,63
Iowa,US,2,0,0,0,42.38979414,-96.0459439,2020-03-24,1,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Illinois,US,3,0,0,0,40.78579374,-89.20973757,2020-03-24,1,0,0,1553,1.03026400515132,327274411,0.01642047,0.00010633,0.00021572,0.00047453,63
Kentucky,US,0,0,0,0,38.04178222,-84.7417556,2020-03-24,-3,0,0,166,2.4096385542168677,327274411,0.01642047,0.00010633,0.00021572,0.00005072,63
Arkansas,US,1,0,0,0,35.18902527,-91.2439489,2020-03-24,1,0,0,221,0.904977375565611,327274411,0.01642047,0.00010633,0.00021572,0.00006753,63
Oklahoma,US,0,0,0,0,36.76705782,-98.86573064,2020-03-24,-1,0,0,109,2.7522935779816518,327274411,0.01642047,0.00010633,0.00021572,0.00003331,63
Kansas,US,1,0,0,0,37.8865336,-95.74006277,2020-03-24,1,0,0,102,1.9607843137254901,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
Oklahoma,US,0,0,0,0,36.42316318,-99.26283045,2020-03-24,-1,0,0,109,2.7522935779816518,327274411,0.01642047,0.00010633,0.00021572,0.00003331,63
Maryland,US,2,0,0,0,38.21274277,-75.33200012,2020-03-24,2,0,0,353,1.13314447592068,327274411,0.01642047,0.00010633,0.00021572,0.00010786,63
Massachusetts,US,73,0,0,0,42.35026951,-71.90493363,2020-03-24,71,0,0,1170,0.9401709401709402,327274411,0.01642047,0.00010633,0.00021572,0.00035750,63
Georgia,US,4,0,0,0,31.55162306,-83.85090513,2020-03-24,-69,0,0,1058,3.0245746691871456,327274411,0.01642047,0.00010633,0.00021572,0.00032328,63
Iowa,US,0,0,0,0,43.37750768,-93.26087602,2020-03-24,-4,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Missouri,US,0,0,0,0,40.47945588,-94.42328751,2020-03-24,0,0,0,264,2.6515151515151514,327274411,0.01642047,0.00010633,0.00021572,0.00008067,63
Alaska,US,0,0,0,0,56.3202004,-132.05837309999998,2020-03-24,0,0,0,34,0,327274411,0.01642047,0.00010633,0.00021572,0.00001039,63
Iowa,US,0,0,0,0,42.73305373,-93.73515113,2020-03-24,0,0,0,124,0,327274411,0.01642047,0.00010633,0.00021572,0.00003789,63
Minnesota,US,3,0,0,0,45.17297924,-93.96234781,2020-03-24,3,0,0,262,0.38167938931297707,327274411,0.01642047,0.00010633,0.00021572,0.00008006,63
Missouri,US,0,0,0,0,37.27029221,-92.46914488,2020-03-24,-3,0,0,264,2.6515151515151514,327274411,0.01642047,0.00010633,0.00021572,0.00008067,63
Ohio,US,0,0,0,0,40.84339621,-83.30734173,2020-03-24,0,0,0,575,1.391304347826087,327274411,0.01642047,0.00010633,0.00021572,0.00017569,63
Kansas,US,22,1,0,0,39.11727348,-94.76378225,2020-03-24,22,0,1,102,1.9607843137254901,327274411,0.01642047,0.00010633,0.00021572,0.00003117,63
New York,US,4,1,0,0,42.70145109,-78.22199579,2020-03-24,-18,0,0,25891,0.811092657680275,327274411,0.01642047,0.00010633,0.00021572,0.00791110,63
Pennsylvania,US,0,0,0,0,41.51955538,-76.01074915,2020-03-24,-4,0,-1,954,0.8385744234800839,327274411,0.01642047,0.00010633,0.00021572,0.00029150,63
West Virginia,US,0,0,0,0,37.612327,-81.54511071,2020-03-24,0,0,0,22,0,327274411,0.01642047,0.00010633,0.00021572,0.00000672,63
Virginia,US,0,0,0,0,36.91582035,-81.07834059,2020-03-24,0,0,0,302,2.980132450331126,327274411,0.01642047,0.00010633,0.00021572,0.00009228,63
North Carolina,US,0,0,0,0,36.16222629,-80.66239436,2020-03-24,0,0,0,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
Washington,US,25,0,0,0,46.45738486,-120.73801259999999,2020-03-24,25,0,0,2444,4.746317512274959,327274411,0.01642047,0.00010633,0.00021572,0.00074677,63
Alaska,US,0,0,0,0,59.890980799999994,-140.36014509999998,2020-03-24,-25,0,0,34,0,327274411,0.01642047,0.00010633,0.00021572,0.00001039,63
Mississippi,US,0,0,0,0,34.02824175,-89.70762049999998,2020-03-24,0,0,0,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
Oregon,US,6,0,0,0,45.23330449,-123.3086963,2020-03-24,6,0,0,218,3.669724770642202,327274411,0.01642047,0.00010633,0.00021572,0.00006661,63
North Carolina,US,0,0,0,0,35.90079156,-82.31237181,2020-03-24,-6,0,0,495,0,327274411,0.01642047,0.00010633,0.00021572,0.00015125,63
South Dakota,US,0,0,0,0,43.00924485,-97.39467635,2020-03-24,0,0,0,31,3.225806451612903,327274411,0.01642047,0.00010633,0.00021572,0.00000947,63
New York,US,0,0,0,0,42.63505484,-77.10369919,2020-03-24,0,0,0,25891,0.811092657680275,327274411,0.01642047,0.00010633,0.00021572,0.00791110,63
Arizona,US,3,0,0,0,34.59933926,-112.5538588,2020-03-24,3,0,0,331,1.5105740181268883,327274411,0.01642047,0.00010633,0.00021572,0.00010114,63
Mississippi,US,3,0,0,0,32.77890365,-90.39656148,2020-03-24,0,0,0,321,0.3115264797507788,327274411,0.01642047,0.00010633,0.00021572,0.00009808,63
Arkansas,US,0,0,0,0,35.00292371,-93.41171338,2020-03-24,-3,0,0,221,0.904977375565611,327274411,0.01642047,0.00010633,0.00021572,0.00006753,63
Minnesota,US,0,0,0,0,44.71710183,-95.86842453,2020-03-24,0,0,0,262,0.38167938931297707,327274411,0.01642047,0.00010633,0.00021572,0.00008006,63
Montana,US,7,0,0,0,45.93955949,-108.26914860000001,2020-03-24,7,0,0,51,0,327274411,0.01642047,0.00010633,0.00021572,0.00001558,63
Texas,US,0,0,0,0,33.17320212,-102.82764329999999,2020-03-24,-7,0,0,967,1.2409513960703205,327274411,0.01642047,0.00010633,0.00021572,0.00029547,63
California,US,8,1,0,0,38.68278902,-121.90182879999999,2020-03-24,8,0,1,2588,1.9319938176197835,327274411,0.01642047,0.00010633,0.00021572,0.00079077,63
